t,u(t),y(t)
217.00,0.747200,-0.285459
218.00,-0.913244,-0.273592
219.00,0.290413,0.455583
220.00,-0.324144,-0.210671
221.00,-1.439452,0.160763
222.00,-2.433805,0.642915
223.00,-0.759889,1.021125
224.00,1.671501,0.218930
225.00,-0.378936,-0.732040
226.00,0.301181,0.325898
227.00,-0.177254,-0.182226
228.00,-0.584123,0.050811
229.00,-1.568819,0.250646
230.00,0.220061,0.680443
231.00,0.907060,-0.177911
232.00,-0.032687,-0.363018
233.00,1.427862,0.087644
234.00,-1.344779,-0.671472
235.00,0.277934,0.669276
236.00,2.161349,-0.228689
237.00,-0.072871,-0.953613
238.00,0.256771,0.178857
239.00,-0.974361,-0.151337
240.00,-0.033978,0.402427
241.00,0.038683,-0.056152
242.00,-0.112375,-0.008050
243.00,-0.730772,0.076383
244.00,-0.182324,0.314397
245.00,0.598583,0.029892
246.00,0.196889,-0.262285
247.00,-2.119580,-0.041095
248.00,0.041833,0.947623
249.00,0.125264,-0.169638
250.00,0.508078,-0.029507
251.00,-0.622637,-0.174696
252.00,0.061410,0.312207
253.00,-1.477674,-0.094945
254.00,-0.443811,0.657034
255.00,1.964747,0.121195
256.00,0.538080,-0.883974
257.00,0.121894,-0.093011
258.00,0.071704,-0.048888
259.00,-0.021876,-0.080212
260.00,-0.086009,-0.001394
261.00,-0.100015,0.045027
262.00,-0.821037,0.040921
263.00,1.583905,0.367978
264.00,-1.440808,-0.759958
265.00,1.001543,0.764596
266.00,0.368749,-0.542612
267.00,-0.093306,-0.123943
268.00,0.413114,0.073871
269.00,0.430239,-0.203118
270.00,-0.295732,-0.177820
271.00,-0.502192,0.159336
272.00,-0.968500,0.201339
273.00,1.647294,0.397649
274.00,-0.624877,-0.783631
275.00,-0.215387,0.407847
276.00,0.072888,0.049934
277.00,1.589262,-0.063991
278.00,0.299761,-0.696097
279.00,-0.963868,-0.029314
280.00,-0.359336,0.420263
281.00,0.357624,0.063719
282.00,-1.137922,-0.171647
283.00,-0.451241,0.571548
284.00,-1.170591,0.133340
285.00,-0.617845,0.492104
286.00,-0.185822,0.228338
287.00,1.243574,0.071431
288.00,-0.855699,-0.543727
289.00,0.144365,0.466954
290.00,-2.255091,-0.135385
291.00,-1.573593,1.010254
292.00,-2.098037,0.581721
293.00,-0.193213,0.876245
294.00,-1.500793,0.017956
295.00,-0.282174,0.721773
296.00,-1.176473,0.064453
297.00,0.446486,0.516631
298.00,2.674704,-0.248294
299.00,0.251637,-1.145923
