t,u(t),y(t)
216.00,0.959278,0.641907
217.00,0.808548,-0.031303
218.00,-1.015950,0.368276
219.00,0.761727,0.200196
220.00,0.683383,-0.672204
221.00,-0.374911,0.524332
222.00,-0.928320,0.222264
223.00,-0.160995,-0.322222
224.00,-0.970343,-0.411378
225.00,0.898096,0.096863
226.00,0.829448,-0.408353
227.00,1.663243,0.624088
228.00,0.131153,0.264796
229.00,0.080818,0.631325
230.00,0.683629,-0.272012
231.00,2.427503,-0.036876
232.00,0.570921,0.307349
233.00,0.497327,1.047480
234.00,-0.720485,-0.194051
235.00,0.624825,0.062235
236.00,-0.934602,-0.468392
237.00,0.455384,0.415981
238.00,0.995262,-0.556099
239.00,-1.078183,0.374282
240.00,0.415125,0.423546
241.00,-0.292119,-0.715520
242.00,0.302863,0.368653
243.00,0.204312,-0.192077
244.00,-0.522469,0.197142
245.00,-0.128142,0.046863
246.00,-1.046865,-0.298956
247.00,0.038851,0.026726
248.00,-2.091856,-0.468585
249.00,-2.651922,0.215909
250.00,-0.018788,-0.989875
251.00,-0.138121,-0.895249
252.00,-1.313862,0.540839
253.00,-1.513513,0.027047
254.00,0.018780,-0.591917
255.00,0.926771,-0.484212
256.00,1.103694,0.328331
257.00,0.971515,0.495708
258.00,0.211038,0.370269
259.00,0.391607,0.243964
260.00,-0.328463,-0.111808
261.00,2.468243,0.112730
262.00,-0.206232,-0.247310
263.00,0.953886,1.245764
264.00,-1.150486,-0.546682
265.00,-0.551856,0.430484
266.00,-0.736131,-0.735572
267.00,-1.188642,-0.083448
268.00,1.332753,-0.226734
269.00,0.494046,-0.421046
270.00,-2.070378,0.889416
271.00,-0.946526,0.032308
272.00,-2.037203,-1.129084
273.00,1.408928,-0.100592
274.00,-1.150526,-0.755098
275.00,0.801199,1.096499
276.00,-1.351656,-0.750138
277.00,-1.092021,0.570795
278.00,2.069958,-0.773169
279.00,0.744443,-0.296869
280.00,-1.529882,1.238403
281.00,0.310857,0.021507
282.00,0.623944,-0.937833
283.00,1.441132,0.400307
284.00,0.833737,0.280181
285.00,0.829630,0.582834
286.00,-1.454233,0.119619
287.00,0.801435,0.202387
288.00,1.366303,-0.889060
289.00,0.549141,0.624836
290.00,1.207702,0.560053
291.00,0.820167,0.001300
292.00,0.522316,0.439494
293.00,1.109404,0.152199
294.00,-0.140585,0.060441
295.00,-0.314063,0.409573
296.00,-0.743839,-0.288053
297.00,0.219199,-0.159540
298.00,0.165296,-0.301119
299.00,-2.422013,0.253125
300.00,2.134211,0.066554
301.00,-0.230585,-1.204920
302.00,-0.522778,1.467421
303.00,-0.993765,-0.432502
304.00,2.755685,-0.262174
305.00,-1.105600,-0.384757
306.00,2.181275,1.527911
307.00,-1.048035,-1.009084
308.00,0.578035,1.184444
309.00,1.920804,-0.886731
310.00,1.374945,0.402874
311.00,-2.238450,0.844937
312.00,-1.161383,0.298798
313.00,0.439876,-1.399312
314.00,0.328986,-0.201534
315.00,-0.607915,0.483173
316.00,-1.146993,0.124514
317.00,-2.485838,-0.357722
318.00,-0.539550,-0.451148
319.00,-0.070166,-0.974814
320.00,1.254069,0.230809
321.00,2.049749,0.143397
322.00,-0.525667,0.645050
323.00,-1.107310,0.769095
324.00,-0.777987,-0.664807
325.00,-0.208343,-0.508449
326.00,-1.123764,-0.173295
327.00,0.046411,0.075244
328.00,-0.514685,-0.479311
329.00,1.305592,0.243368
330.00,0.299135,-0.221322
331.00,-0.009251,0.727984
332.00,-2.300253,-0.082983
333.00,1.609247,-0.100505
334.00,0.565929,-1.127464
335.00,0.369145,1.200649
336.00,0.808140,0.043658
337.00,-0.241711,0.038309
338.00,0.752131,0.296235
339.00,0.001958,-0.277833
340.00,-0.434837,0.381736
341.00,-1.150089,-0.132897
342.00,-1.607355,-0.232481
343.00,0.410368,-0.488962
344.00,1.257079,-0.558101
345.00,0.362539,0.531986
346.00,-0.293375,0.589352
347.00,-1.214163,-0.057949
348.00,-0.167308,-0.249760
349.00,-0.249083,-0.554116
350.00,-0.863742,0.145253
351.00,-2.144863,-0.053881
352.00,-1.646949,-0.360915
353.00,0.094165,-0.862871
354.00,-0.012539,-0.375513
355.00,-0.689220,0.421239
356.00,1.368387,0.038189
357.00,-0.461195,-0.329980
358.00,1.463779,0.793994
359.00,-1.016606,-0.448671
360.00,-0.352876,0.751490
361.00,0.221814,-0.754451
362.00,2.413946,-0.026513
363.00,-0.771164,0.195667
364.00,0.151243,1.140760
365.00,0.487863,-0.820538
366.00,1.109820,0.142419
367.00,-0.281327,0.222288
368.00,-0.622472,0.442564
369.00,0.558135,-0.357160
370.00,0.018065,-0.281920
371.00,0.899927,0.385959
372.00,0.324866,-0.075733
373.00,-0.293246,0.423717
374.00,0.550582,-0.010361
375.00,0.728549,-0.233981
376.00,-1.336859,0.300158
377.00,1.493573,0.254155
378.00,0.025524,-0.789579
379.00,-0.797335,0.946124
380.00,0.374879,-0.225530
381.00,0.583676,-0.426722
382.00,-0.043083,0.319049
383.00,1.287414,0.239503
384.00,-0.895269,-0.129801
385.00,0.839172,0.614319
386.00,-0.841035,-0.666478
387.00,-1.457137,0.534973
388.00,0.506794,-0.538823
389.00,0.688408,-0.577341
390.00,0.117378,0.535502
391.00,-1.556330,0.287841
392.00,-0.655266,-0.078666
393.00,-0.086051,-0.789892
394.00,1.125452,-0.040379
395.00,-1.132836,0.120287
396.00,-0.541557,0.590029
397.00,-0.191491,-0.752931
398.00,-1.834370,-0.087774
399.00,0.649327,0.029899
400.00,-0.013018,-0.835520
401.00,0.181096,0.661618
402.00,0.875533,-0.077065
403.00,0.770743,0.070855
404.00,0.475844,0.385243
405.00,1.000105,0.207615
406.00,-0.914178,0.057768
407.00,0.098486,0.366411
408.00,-0.447896,-0.645726
409.00,-0.097805,0.181409
410.00,1.052231,-0.213300
411.00,-0.610706,0.033834
412.00,1.606477,0.534121
413.00,0.620484,-0.482002
414.00,-0.947582,0.858215
415.00,-1.734564,0.019856
416.00,-1.070110,-0.622430
417.00,0.516604,-0.692026
418.00,0.423067,-0.178596
419.00,-1.230128,0.505608
420.00,-1.823003,0.150977
421.00,0.503924,-0.683387
422.00,0.142804,-0.675379
423.00,0.392659,0.609888
424.00,-1.236712,0.031349
425.00,1.126384,0.161374
426.00,-0.805867,-0.674092
427.00,1.521174,0.760693
428.00,-1.760432,-0.560942
429.00,0.865372,0.860919
430.00,0.626301,-1.111278
431.00,0.508872,0.704048
432.00,0.596302,0.188401
433.00,-1.435588,0.115756
434.00,0.691234,0.174385
435.00,-0.287929,-0.827252
436.00,-0.269728,0.575394
437.00,0.636247,-0.229167
438.00,0.893521,-0.088097
439.00,1.022742,0.364040
440.00,-0.492740,0.320928
441.00,-0.792822,0.312252
442.00,0.381264,-0.457205
443.00,1.398234,-0.324889
444.00,0.829648,0.344168
445.00,-1.060739,0.631322
446.00,-1.259436,0.136415
447.00,-0.798255,-0.707756
448.00,-1.183440,-0.448931
449.00,0.714138,-0.133008
450.00,-1.669780,-0.387735
451.00,-0.410425,0.597938
452.00,-0.395338,-0.903107
453.00,0.963622,0.085327
454.00,0.418572,-0.070706
455.00,-0.193308,0.560489
456.00,1.026651,0.038041
457.00,-2.773743,-0.192097
458.00,0.531176,0.515241
459.00,0.841906,-1.537342
460.00,-0.407838,0.737890
461.00,-0.092379,0.387405
462.00,0.774739,-0.359420
463.00,0.228255,0.002787
464.00,-0.399018,0.398229
465.00,1.528238,-0.029005
466.00,0.932385,-0.259103
467.00,-0.341599,0.809983
468.00,-0.283576,0.185238
469.00,0.350450,-0.378967
470.00,-0.118670,-0.112370
471.00,-0.589296,0.231034
472.00,0.778231,-0.111473
473.00,0.666142,-0.271020
474.00,-0.726024,0.479747
475.00,-0.635285,0.196747
476.00,-0.008507,-0.496958
477.00,0.148864,-0.197808
478.00,-0.969311,0.130433
479.00,0.343423,0.094903
480.00,0.335656,-0.501707
481.00,1.882086,0.340150
482.00,-0.198022,0.132751
483.00,-1.554842,0.846321
484.00,0.555149,-0.453401
485.00,-0.233120,-0.774468
486.00,-0.381083,0.553149
487.00,1.372446,-0.171026
488.00,-1.123837,-0.147926
489.00,-2.129652,0.736808
490.00,-0.686268,-0.784461
491.00,-1.379358,-0.862945
492.00,-0.535121,0.090114
493.00,-0.021776,-0.467790
494.00,0.429407,0.029901
495.00,1.301255,0.140244
496.00,-0.542629,0.238035
497.00,1.569632,0.555340
498.00,1.520518,-0.515494
499.00,0.871261,0.826318
500.00,-0.407864,0.454618
501.00,0.406104,0.100964
502.00,0.414754,-0.408741
503.00,-0.014588,0.237529
504.00,0.915556,0.134519
505.00,-0.039961,-0.097068
506.00,0.326653,0.431659
507.00,-0.993434,-0.187006
508.00,-0.932634,0.137899
509.00,-0.748737,-0.544764
510.00,1.368489,-0.279020
511.00,1.496396,-0.159565
512.00,-0.369983,0.831546
513.00,-0.281353,0.498540
514.00,-1.222441,-0.493091
515.00,0.985370,-0.119867
516.00,0.161914,-0.535209
517.00,-0.113549,0.716429
518.00,0.478746,-0.061476
519.00,-1.481810,-0.106380
520.00,1.508221,0.241692
521.00,-0.605294,-0.804471
522.00,-1.073603,0.991529
523.00,-1.076053,-0.527532
524.00,-0.389043,-0.449108
525.00,-1.233525,-0.312664
526.00,1.332027,0.044079
527.00,-0.992486,-0.485952
528.00,1.332194,0.882556
529.00,-1.201970,-0.683451
530.00,0.486690,0.796085
531.00,-0.411083,-0.800063
532.00,0.412765,0.417131
533.00,0.040741,-0.255697
534.00,0.596070,0.266981
535.00,-0.105690,-0.044925
536.00,0.518380,0.272857
537.00,0.045745,-0.158396
538.00,0.051837,0.252625
539.00,0.097623,-0.075520
540.00,1.383899,-0.004427
541.00,-0.462278,0.033454
542.00,0.966090,0.644572
543.00,-1.676096,-0.478302
544.00,-0.365064,0.516788
545.00,-0.793143,-0.981313
546.00,-1.132338,0.105962
547.00,-0.317902,-0.267852
548.00,-0.184224,-0.386335
549.00,0.267174,0.078542
550.00,0.686427,0.009363
551.00,0.040404,0.176013
552.00,0.243521,0.290679
553.00,-0.606748,-0.111698
554.00,0.492103,0.091065
555.00,-0.100972,-0.341165
556.00,-0.939190,0.342982
557.00,1.653581,-0.122591
558.00,-0.505933,-0.447594
559.00,0.638114,0.972739
560.00,-0.376401,-0.521807
561.00,-0.393185,0.353481
562.00,-0.393810,-0.291376
563.00,-0.628149,-0.135722
564.00,-0.686179,-0.111434
565.00,0.259382,-0.218020
566.00,-1.016677,-0.204502
567.00,1.608999,0.268125
