t,u(t),y(t)
4.00,-0.392012,0.156554
5.00,-0.511106,0.256445
6.00,1.077928,-0.330383
7.00,0.289880,-0.209607
8.00,2.144827,-0.710653
9.00,-0.451644,-0.195895
10.00,0.216290,-0.137902
11.00,-1.603564,0.271940
12.00,0.161584,-0.034775
13.00,-2.027537,0.630611
14.00,0.417053,0.238005
15.00,-0.296027,0.081541
16.00,0.716263,-0.007594
17.00,-0.236935,0.193479
18.00,-1.781976,0.790119
19.00,-1.588872,0.866759
20.00,-2.604709,1.297395
21.00,-0.660618,0.959742
22.00,-0.621437,0.770575
23.00,-0.564690,0.925957
24.00,-0.014447,0.697313
25.00,0.162256,0.409002
26.00,0.056024,0.424211
27.00,0.448251,0.220393
28.00,-1.675804,0.854597
29.00,0.308330,0.365832
30.00,1.610013,-0.519212
31.00,0.113773,0.114469
32.00,0.564906,0.105543
33.00,1.504017,-0.858028
34.00,-0.618385,-0.035578
35.00,1.051249,-0.231569
36.00,-0.886870,-0.144194
37.00,1.382687,-0.571313
38.00,0.049796,-0.262984
39.00,0.194691,-0.150646
40.00,-0.715601,0.014285
41.00,0.231299,-0.179503
42.00,-0.706507,0.127742
43.00,0.090338,0.059423
44.00,0.366050,-0.201045
45.00,-0.949168,0.320065
46.00,1.436557,-0.387543
47.00,1.305223,-0.778604
48.00,0.564143,-0.292315
49.00,1.070053,-0.584673
50.00,0.548569,-0.722293
51.00,1.568412,-0.888687
52.00,1.561197,-1.039171
53.00,-1.494225,0.006218
54.00,-0.789283,0.048072
55.00,-1.418445,0.096609
56.00,-0.519290,0.221582
57.00,-0.919232,0.426370
58.00,-1.680519,0.831372
59.00,-0.748177,0.643701
60.00,-1.729225,0.967914
61.00,0.675564,0.357139
62.00,0.348215,0.145349
63.00,-2.017043,1.241594
64.00,-0.404599,0.742661
65.00,1.015311,-0.251222
66.00,-0.660527,0.627216
67.00,-0.051270,0.640220
68.00,-2.004711,0.779493
69.00,1.687111,-0.184079
70.00,0.799657,-0.196852
71.00,0.025635,0.311795
72.00,0.929430,-0.327993
73.00,0.832776,-0.620625
74.00,0.682746,-0.296353
75.00,0.055299,-0.188211
76.00,-0.705067,-0.025168
77.00,1.127762,-0.544364
78.00,1.707477,-0.903697
79.00,1.218266,-0.746344
80.00,-0.353171,-0.243007
81.00,0.142084,-0.463206
82.00,-1.383518,0.053692
83.00,-0.062797,0.002080
84.00,-1.232208,0.274836
85.00,0.393328,-0.015402
86.00,-2.015107,0.729736
87.00,-2.044629,1.212355
88.00,-0.597724,0.570531
89.00,-0.046705,0.389758
90.00,1.259344,0.114697
91.00,-0.914498,0.565511
92.00,-1.148051,0.802234
93.00,1.157542,-0.200782
94.00,-0.758455,0.353024
95.00,0.194345,0.452213
96.00,-0.250328,0.117762
97.00,2.276942,-0.777110
98.00,-1.089464,0.357074
99.00,-0.314580,0.431460
100.00,0.336364,-0.389476
101.00,-0.106703,-0.010759
102.00,0.182737,0.186443
103.00,0.981649,-0.470250
104.00,-0.460944,-0.011179
105.00,1.033216,-0.225345
106.00,-2.430194,0.679253
107.00,-2.094155,1.107510
108.00,-2.466242,1.125262
