t,u(t),y(t)
81.00,-0.629220,0.114326
82.00,-0.142364,-0.129998
83.00,0.871102,0.388889
84.00,1.011220,-0.164515
85.00,0.325845,-0.826781
86.00,0.790268,-0.563321
87.00,0.337340,-0.424031
88.00,-1.453321,-0.570761
89.00,0.936199,0.461675
90.00,0.324396,0.422730
91.00,-1.659727,-0.691697
92.00,-0.530371,0.376440
93.00,-0.723024,0.991256
94.00,-0.319932,0.582377
95.00,-0.314628,0.376019
96.00,-0.012172,0.245888
97.00,-0.536915,0.077608
98.00,1.106933,0.296840
99.00,2.063035,-0.011019
100.00,0.838211,-1.273432
101.00,1.230848,-1.302756
102.00,-0.012832,-0.864461
103.00,-0.039971,-0.516303
104.00,0.488868,0.088406
105.00,-0.762605,-0.174294
106.00,0.479169,0.084783
107.00,-1.312684,0.078048
108.00,-0.475505,0.241189
109.00,-0.606297,0.725899
110.00,0.764162,0.539607
111.00,0.582412,0.026030
112.00,0.405881,-0.591416
113.00,0.308693,-0.451348
114.00,-0.270127,-0.288813
115.00,-1.717695,-0.169294
116.00,-0.753468,0.749640
117.00,1.208266,1.230107
118.00,-1.150206,-0.180289
119.00,-0.090957,-0.206835
120.00,-0.023412,0.569276
121.00,-1.774897,-0.019572
122.00,-0.820052,0.559446
123.00,-0.934947,1.102152
124.00,-0.459377,0.750214
125.00,0.466540,0.606282
126.00,-1.085605,-0.070745
127.00,-0.109416,0.149245
128.00,1.710630,0.672559
129.00,0.707987,-0.539086
130.00,2.284126,-0.975025
131.00,-1.341570,-1.323326
132.00,-0.280630,-0.563337
133.00,1.218334,0.861794
134.00,0.866627,-0.123942
135.00,0.038082,-0.963082
136.00,-0.417032,-0.509739
137.00,-2.635509,-0.033278
138.00,0.075791,1.266263
139.00,0.755315,1.308130
140.00,1.047470,-0.241393
141.00,-0.184695,-0.883635
142.00,1.718121,-0.336485
143.00,1.069205,-0.441617
144.00,0.277821,-1.162413
145.00,-0.794640,-0.740618
146.00,1.392398,0.326709
147.00,-1.017644,-0.152332
148.00,-1.512171,-0.389510
149.00,0.185556,1.044818
150.00,0.594223,0.775739
151.00,1.168508,-0.227071
152.00,-0.702513,-0.870696
153.00,0.144046,-0.303154
154.00,0.688461,0.360663
155.00,1.847091,-0.116705
156.00,-0.630396,-1.099089
157.00,0.259589,-0.648758
158.00,-0.092155,0.201392
159.00,-0.107075,-0.041795
160.00,0.504577,0.114007
161.00,-1.873555,-0.285630
162.00,0.739147,0.544157
163.00,0.667648,0.673528
164.00,0.336568,-0.567494
165.00,-0.270366,-0.574467
166.00,0.178038,-0.048684
167.00,0.625287,0.136054
168.00,0.740560,-0.233970
169.00,0.227823,-0.603454
170.00,1.502293,-0.357223
171.00,0.294394,-0.629713
172.00,-0.771732,-0.891943
173.00,0.715742,0.190345
174.00,0.802760,0.230640
175.00,0.852497,-0.581864
176.00,0.470591,-0.738174
177.00,0.798466,-0.529705
178.00,-0.256353,-0.520542
179.00,0.649323,-0.205047
180.00,-0.135251,-0.129561
181.00,-0.417332,-0.290997
182.00,0.558757,0.221216
183.00,0.488821,0.055546
184.00,-0.162841,-0.479547
185.00,0.650040,-0.154507
186.00,0.318631,-0.122558
187.00,0.608328,-0.393928
188.00,-0.887802,-0.474000
189.00,0.309629,0.114725
190.00,1.224756,0.439914
191.00,-0.987771,-0.674987
192.00,-1.577625,-0.389513
193.00,1.894677,1.205025
194.00,0.637851,0.148546
195.00,-1.487051,-1.291651
196.00,-0.115590,0.179855
197.00,0.059552,0.850691
198.00,0.839221,0.143275
199.00,1.409045,-0.328845
200.00,-0.816787,-1.024902
201.00,1.607096,-0.232031
202.00,1.549765,-0.063213
203.00,0.799964,-1.252071
204.00,-1.231871,-1.215957
205.00,0.904479,0.211821
206.00,-1.780899,0.183649
207.00,-0.025182,0.273428
208.00,-0.321811,0.786572
209.00,-0.494869,0.130676
210.00,-0.682375,0.213528
211.00,-0.661980,0.419851
212.00,1.230074,0.668370
213.00,-0.194693,-0.163826
214.00,-0.115558,-0.540672
215.00,0.745637,0.169382
216.00,0.055053,-0.196234
217.00,0.566415,-0.348757
218.00,-0.893520,-0.307853
219.00,-0.216530,0.088220
220.00,1.278616,0.619460
221.00,0.674265,-0.303924
222.00,-0.233704,-0.929562
223.00,0.087126,-0.238892
224.00,2.008941,0.280948
225.00,-0.704110,-0.804612
226.00,0.518905,-0.687650
227.00,1.295431,0.247973
228.00,2.055573,-0.488757
229.00,0.042689,-1.434819
230.00,0.395562,-1.017428
231.00,-0.122561,-0.146549
232.00,0.439547,-0.012218
233.00,-1.078091,-0.211117
234.00,-2.094951,0.023502
235.00,1.502798,1.439054
236.00,0.757343,0.534688
237.00,0.144542,-1.032560
238.00,-0.805818,-0.613689
239.00,1.432017,0.396704
240.00,0.575593,-0.041217
241.00,0.592097,-0.853298
242.00,-1.121038,-0.663555
243.00,2.418614,0.394534
244.00,-0.177020,-0.364021
245.00,0.468211,-1.063573
246.00,0.853034,-0.104916
247.00,0.220263,-0.472821
248.00,0.768776,-0.441777
249.00,0.415105,-0.379441
250.00,-0.763772,-0.575494
251.00,-0.997991,0.002054
252.00,-0.846788,0.718129
253.00,-0.422275,0.796534
254.00,0.217226,0.590585
255.00,0.795502,0.120757
256.00,-0.824004,-0.512433
257.00,1.332291,0.002240
258.00,-0.245297,-0.128568
259.00,-0.021237,-0.528106
260.00,-0.975879,0.023572
261.00,-1.067940,0.354129
262.00,1.297671,0.983786
263.00,-0.231825,0.023367
264.00,-1.792812,-0.747641
265.00,-0.456793,0.702110
266.00,-0.298750,1.112619
267.00,-1.439978,0.234014
268.00,-0.316504,0.580793
269.00,1.011915,0.903196
270.00,1.700786,-0.071811
271.00,0.199067,-1.202029
272.00,-0.060292,-0.943999
273.00,0.125748,-0.022425
274.00,1.194553,0.177270
275.00,-1.274233,-0.585320
276.00,-2.593573,-0.308943
277.00,-0.309163,1.582628
278.00,-1.578861,1.336467
279.00,0.308160,0.773930
280.00,-1.224228,0.438789
281.00,-1.932055,0.151732
282.00,0.189452,1.272019
283.00,1.415258,1.012530
284.00,1.302171,-0.579863
285.00,-1.314456,-1.386285
286.00,-0.977726,-0.209491
287.00,0.178435,1.080484
288.00,-0.140245,0.428222
289.00,-1.791969,-0.213362
290.00,-0.578117,0.648198
291.00,-1.636073,0.958704
292.00,-0.409024,0.915969
293.00,0.919834,0.964463
294.00,-0.326314,-0.222268
295.00,0.258711,-0.350820
296.00,-0.584742,-0.008296
297.00,-1.286557,0.072434
298.00,-0.534105,0.711132
299.00,-0.043655,0.833749
300.00,-0.683378,0.210163
301.00,0.517263,0.263527
302.00,-0.452254,0.067419
303.00,0.220432,-0.064676
304.00,-1.091782,0.011565
305.00,0.898292,0.414212
306.00,0.602843,0.222523
307.00,-1.922558,-0.793656
308.00,0.902802,0.463459
309.00,-0.374479,0.607275
310.00,0.286143,-0.216247
311.00,2.325087,0.186668
312.00,-0.489324,-1.039018
313.00,1.653217,-0.837691
314.00,-0.997496,-0.471805
315.00,-0.260072,-0.358270
316.00,0.247227,0.582906
317.00,-0.521813,0.068247
318.00,1.139016,0.139853
319.00,-0.338732,-0.231719
320.00,0.293092,-0.379791
321.00,0.540428,0.073358
322.00,-0.410981,-0.327546
323.00,0.464147,-0.099255
324.00,-0.876860,-0.034871
325.00,0.016980,0.147712
326.00,-0.084601,0.415086
327.00,-1.764065,-0.102191
328.00,1.097174,0.749680
329.00,0.421147,0.477461
330.00,-0.195485,-0.716562
331.00,1.352203,-0.115308
332.00,-0.559224,-0.466135
333.00,0.265014,-0.422602
334.00,0.013363,0.180939
335.00,-0.554712,-0.095187
336.00,1.625864,0.335001
337.00,-0.330788,-0.382047
338.00,0.135639,-0.658683
339.00,-1.128764,-0.021305
340.00,1.355447,0.552492
341.00,0.037107,0.027947
342.00,0.137191,-0.673523
343.00,0.600674,-0.090666
344.00,-0.609899,-0.304750
345.00,-0.837346,-0.127763
346.00,0.747295,0.712844
347.00,-0.532926,0.110765
348.00,-0.909508,-0.220560
349.00,-0.697742,0.520695
350.00,-0.894287,0.690614
351.00,-0.004264,0.662698
352.00,-0.065913,0.425638
353.00,0.048372,0.029713
354.00,0.463837,0.000897
355.00,0.392518,-0.148593
356.00,0.345887,-0.345123
357.00,-1.201651,-0.431667
358.00,-1.183172,0.212082
359.00,-0.091789,1.060792
360.00,-0.352974,0.618088
361.00,1.395647,0.247469
362.00,-0.030277,-0.439903
363.00,-0.247739,-0.682906
364.00,-2.007462,-0.073182
365.00,-0.646420,0.888792
366.00,0.536136,1.305609
367.00,-0.446983,0.071278
368.00,1.402166,-0.040944
369.00,1.792378,-0.211125
370.00,-0.171714,-1.336773
371.00,-0.071434,-0.848570
372.00,-0.486955,0.138677
373.00,0.688027,0.353577
374.00,2.313153,0.173699
375.00,-0.078989,-1.219520
376.00,1.952511,-1.000170
377.00,-1.205655,-0.803621
378.00,0.804511,-0.333678
379.00,-0.517911,0.215797
380.00,2.826615,0.098356
381.00,0.084527,-0.880605
382.00,-0.707407,-1.457733
383.00,-0.184051,0.164500
384.00,0.216319,0.533870
385.00,1.881932,0.190032
386.00,1.596934,-0.723360
387.00,0.138970,-1.518927
388.00,0.061975,-0.850672
389.00,1.677464,0.082803
390.00,1.408306,-0.453809
391.00,-0.652702,-1.398629
392.00,-0.214449,-0.468070
393.00,0.325379,0.460479
394.00,0.635488,0.105185
395.00,0.640944,-0.365005
396.00,0.342507,-0.581365
397.00,1.326997,-0.317541
398.00,-0.784703,-0.680019
399.00,0.757046,-0.261437
400.00,0.737974,0.172129
401.00,-1.344701,-0.708870
402.00,-0.852063,0.055448
403.00,1.596702,1.145984
404.00,-0.951183,-0.226279
405.00,0.122261,-0.443725
406.00,-0.705185,0.339697
407.00,-0.162832,0.268838
408.00,0.381300,0.397561
409.00,0.432848,-0.038393
410.00,-1.394843,-0.512868
411.00,0.709333,0.367029
412.00,-0.179704,0.418076
413.00,-0.803606,-0.306474
414.00,-0.567150,0.289207
415.00,0.425489,0.668308
416.00,1.175065,0.212755
417.00,0.347125,-0.668569
418.00,1.295992,-0.635990
419.00,1.066374,-0.561579
420.00,-0.013664,-0.980043
421.00,-2.387261,-0.686306
422.00,-1.823300,0.797896
423.00,0.630907,1.950851
424.00,-1.116765,0.556908
425.00,-1.241390,-0.070830
426.00,-0.786165,0.867898
427.00,-1.450165,0.851824
428.00,0.769914,0.980417
429.00,-2.128956,0.179626
430.00,-1.438152,0.280398
431.00,1.949374,1.700596
432.00,1.291754,0.114968
433.00,2.887911,-1.291674
434.00,1.380372,-1.708688
435.00,-0.373953,-1.910234
436.00,-1.063971,-0.603286
437.00,-0.427098,0.668510
438.00,-0.443046,0.721357
439.00,-2.299675,0.186855
440.00,0.961408,1.120193
441.00,0.782890,0.799723
442.00,0.004529,-0.792950
443.00,-0.841334,-0.548434
444.00,-1.290655,0.245711
445.00,1.541247,1.072196
446.00,-1.964113,-0.106174
447.00,-1.149452,-0.149412
448.00,-0.053083,1.328101
449.00,-0.834178,0.586217
450.00,-1.036685,0.201829
451.00,0.214671,0.749165
452.00,-1.138425,0.349490
453.00,0.465905,0.338560
454.00,-0.456277,0.289828
455.00,0.506947,0.003152
456.00,-0.210942,-0.013514
457.00,0.134891,-0.121999
458.00,0.102855,0.033771
459.00,1.110970,-0.007490
460.00,0.302517,-0.445498
461.00,0.550243,-0.596629
462.00,-0.688244,-0.377006
463.00,-1.185891,-0.054590
464.00,-0.173562,0.783091
465.00,-0.570820,0.627199
466.00,-1.268165,0.164988
467.00,-0.548653,0.681353
468.00,1.717958,0.967693
469.00,0.966129,-0.345445
470.00,-1.619388,-1.375150
471.00,0.206099,0.116457
472.00,1.051465,0.879599
473.00,-1.187995,-0.520779
474.00,-0.360565,-0.156195
475.00,-1.247074,0.617825
476.00,-0.235880,0.717556
477.00,-0.203991,0.616860
478.00,-1.773976,0.038012
479.00,2.046102,0.889864
480.00,-0.040134,0.048726
481.00,1.460355,-0.868335
482.00,1.355387,-0.503375
483.00,2.198070,-0.968600
484.00,-0.761260,-1.565847
485.00,-0.815821,-0.830871
486.00,0.930577,0.770687
487.00,-0.449414,0.128704
488.00,-0.361890,-0.307011
489.00,-0.833351,0.250008
490.00,-0.976785,0.481703
491.00,-0.077044,0.750134
492.00,0.274674,0.518849
493.00,0.093174,-0.090261
494.00,-1.134177,-0.287237
495.00,-0.485074,0.330203
496.00,0.349079,0.764995
497.00,0.344057,0.150660
498.00,0.454691,-0.321432
499.00,-0.861829,-0.431802
500.00,1.014179,0.188707
501.00,-1.289011,-0.071735
502.00,0.945799,0.072446
503.00,0.475644,0.261627
504.00,0.032681,-0.601535
505.00,-1.726798,-0.462399
506.00,0.086154,0.689893
507.00,0.587947,0.898148
508.00,2.118164,-0.072413
509.00,-0.430069,-1.215778
510.00,0.078092,-0.893979
511.00,0.224134,0.202230
512.00,1.637084,0.110382
513.00,1.687465,-0.644585
514.00,0.257275,-1.427898
515.00,-0.724754,-1.026577
516.00,-0.245340,0.205074
517.00,-0.844740,0.478606
518.00,0.192409,0.482987
519.00,-0.414566,0.267603
520.00,-0.751976,-0.026961
521.00,-1.319036,0.338002
522.00,-1.536292,0.772984
523.00,1.010939,1.288223
524.00,-0.437337,0.292511
525.00,0.767882,-0.316666
526.00,0.514925,-0.115443
527.00,1.806994,-0.389318
528.00,0.327073,-0.937252
529.00,1.136772,-0.884578
530.00,-0.557820,-0.616204
531.00,0.877767,-0.173013
532.00,1.324895,0.059288
533.00,-0.761853,-0.947114
534.00,0.970662,-0.313756
535.00,0.177043,0.018796
536.00,-2.225875,-0.663868
537.00,-0.703328,0.680335
538.00,-0.101949,1.394183
539.00,-1.172917,0.335565
540.00,0.022109,0.378370
541.00,-0.884782,0.401801
542.00,-1.325416,0.219442
543.00,0.115961,0.912780
544.00,-1.873299,0.452566
545.00,-1.490661,0.515061
546.00,0.646213,1.498373
547.00,-1.265361,0.376919
548.00,0.040122,0.127036
549.00,-0.167019,0.516991
550.00,0.531263,0.137356
551.00,0.290253,-0.183479
552.00,-1.808451,-0.530230
553.00,-0.114886,0.525497
554.00,-1.204809,0.853071
555.00,-1.063643,0.455127
556.00,-0.216864,0.925260
557.00,0.030975,0.610333
558.00,-0.353791,0.047833
559.00,-1.712176,-0.065246
560.00,0.459601,0.854137
561.00,-0.294965,0.628601
562.00,0.053559,-0.106022
563.00,1.824708,0.189150
564.00,1.731986,-0.572776
565.00,-1.388835,-1.698988
566.00,0.652082,-0.293613
567.00,0.173861,0.495039
568.00,-0.548360,-0.332944
569.00,0.748966,0.126509
570.00,-0.926945,-0.050245
571.00,-1.127867,-0.061012
572.00,1.100115,0.944406
573.00,-2.003308,0.001165
574.00,-1.269270,0.097205
575.00,-0.329500,1.370547
576.00,0.243887,0.816958
577.00,0.994900,0.079165
578.00,0.297172,-0.538451
579.00,-0.411794,-0.675699
580.00,-0.929741,-0.042942
581.00,0.174196,0.641302
582.00,-0.270420,0.384393
583.00,-0.752595,-0.051401
584.00,-2.232319,0.186759
585.00,1.475627,1.357973
586.00,1.456900,0.656638
587.00,-2.129396,-1.469947
588.00,-0.586745,-0.050047
589.00,0.802816,1.369384
590.00,-0.783596,0.013318
591.00,0.157487,-0.184073
592.00,1.245248,0.368516
593.00,1.267821,-0.425820
594.00,1.338104,-1.004257
595.00,1.349144,-1.018746
596.00,-0.964492,-1.212582
597.00,0.454185,-0.226989
598.00,0.563262,0.393086
599.00,-1.174813,-0.464481
600.00,-0.066639,0.122344
601.00,0.788417,0.693686
602.00,0.498958,-0.181668
603.00,2.063314,-0.457921
604.00,-0.289120,-1.055392
605.00,-1.317756,-0.970567
606.00,0.509253,0.697208
607.00,-0.422310,0.499720
608.00,-0.734155,-0.178369
609.00,-0.557533,0.374220
610.00,1.348116,0.698514
611.00,2.287990,-0.036692
612.00,1.616213,-1.438661
613.00,-0.022681,-1.794830
614.00,-0.711007,-0.780513
615.00,-0.299607,0.338084
616.00,-0.416951,0.516713
617.00,0.565406,0.365060
618.00,-0.167936,-0.051918
619.00,-1.230517,-0.322362
620.00,1.250555,0.635676
621.00,0.039134,0.155920
622.00,-0.321830,-0.658988
623.00,0.032454,0.059052
624.00,-0.413658,0.139144
625.00,-0.933413,0.094518
626.00,0.592934,0.587036
627.00,1.445270,0.347772
628.00,-0.113386,-0.878995
629.00,-0.847442,-0.767234
630.00,0.155874,0.428186
631.00,0.412875,0.454733
632.00,0.115764,-0.215552
633.00,0.877670,-0.226840
634.00,-0.813861,-0.446200
635.00,-0.569223,-0.140390
636.00,0.512058,0.627016
637.00,-0.865946,0.095625
638.00,0.127946,0.067205
639.00,-1.301694,0.217703
640.00,0.226981,0.493832
641.00,0.047401,0.513533
642.00,-0.649636,-0.182015
643.00,0.059806,0.162542
644.00,-0.016641,0.311908
645.00,0.137771,0.009300
646.00,-0.332529,-0.107596
647.00,-0.827639,-0.017675
648.00,0.516127,0.551527
649.00,-0.681796,0.138350
650.00,-0.909563,-0.061169
651.00,-0.272463,0.634802
652.00,-0.385431,0.542129
653.00,-0.230971,0.226279
654.00,-0.801481,0.184125
655.00,0.168652,0.425719
656.00,-0.176882,0.296701
657.00,0.619250,0.018377
658.00,0.539748,-0.149600
659.00,0.701283,-0.450317
660.00,2.296268,-0.389418
661.00,-0.772306,-1.272861
662.00,-0.791738,-0.859024
663.00,-1.028775,0.612351
664.00,-0.515748,0.858912
665.00,0.116667,0.693831
666.00,-0.629716,0.122618
667.00,-0.638814,0.057655
668.00,0.315480,0.546477
669.00,-0.387481,0.191266
670.00,0.843775,0.032072
671.00,1.235713,-0.076519
672.00,-0.997728,-0.972741
673.00,0.192699,-0.230491
674.00,-1.077360,0.333517
675.00,-0.432793,0.371644
676.00,0.244444,0.695912
677.00,-0.992908,-0.000424
678.00,-0.861624,0.119386
679.00,0.045927,0.800934
680.00,0.784463,0.493457
681.00,1.207993,-0.247010
682.00,-2.499920,-1.082116
683.00,-0.349234,0.346410
684.00,0.839930,1.459021
685.00,0.824866,-0.004801
686.00,0.576680,-0.770710
687.00,0.017256,-0.651883
688.00,-0.868537,-0.310605
689.00,-0.133992,0.330581
690.00,-0.709935,0.432808
691.00,0.708613,0.395203
692.00,0.290318,0.063615
693.00,-0.786565,-0.526116
694.00,-0.618825,0.084087
695.00,0.178926,0.673516
696.00,-0.960349,0.200547
697.00,-0.257633,0.256128
698.00,-1.449953,0.447973
699.00,1.008757,0.770918
700.00,1.883391,0.454961
701.00,1.407419,-1.135512
702.00,0.419697,-1.516719
703.00,-0.599519,-0.849641
704.00,-0.207503,0.066921
705.00,-0.755799,0.368805
706.00,0.477529,0.437470
707.00,0.475383,0.217014
708.00,1.060524,-0.339217
709.00,0.009760,-0.696761
710.00,-1.018768,-0.611703
711.00,-0.672940,0.340299
712.00,-0.530941,0.776986
713.00,0.484224,0.571970
714.00,0.823379,0.106470
715.00,0.841303,-0.518854
716.00,-0.475541,-0.790705
717.00,1.092049,-0.129343
718.00,1.097207,-0.078212
719.00,0.375705,-0.878457
720.00,1.269863,-0.610461
721.00,1.960781,-0.523871
722.00,0.577224,-1.290961
723.00,1.073563,-1.089470
724.00,-0.479017,-0.670930
725.00,1.324542,-0.152760
726.00,-1.513372,-0.351725
727.00,0.372342,-0.015094
728.00,0.959564,0.629748
729.00,0.512373,-0.447860
730.00,-1.182467,-0.823218
731.00,0.894424,0.255940
732.00,1.057652,0.382671
733.00,0.512771,-0.776748
734.00,1.025017,-0.696868
735.00,0.341888,-0.582418
736.00,-1.794438,-0.706349
737.00,1.499367,0.646797
738.00,0.311926,0.369513
739.00,1.080376,-0.736026
740.00,2.356030,-0.489012
741.00,-2.078636,-1.551308
742.00,0.749955,-0.296171
743.00,-0.413723,0.741160
744.00,-0.831971,-0.133010
745.00,-0.271382,0.411320
746.00,-1.346468,0.430452
747.00,-0.828955,0.591226
748.00,-0.805084,0.853743
749.00,0.512509,0.728154
750.00,0.840047,0.214690
751.00,1.292766,-0.505440
752.00,-1.565815,-1.039394
753.00,0.199988,-0.002935
754.00,-2.172312,0.544310
755.00,-1.696898,0.662878
756.00,0.494566,1.695439
757.00,-1.165868,0.547355
758.00,1.485687,0.260667
759.00,-2.425790,-0.300826
760.00,-0.422854,0.206349
761.00,1.916047,1.451525
762.00,0.679699,-0.406456
763.00,-1.123468,-1.363848
764.00,1.107120,0.107790
765.00,-0.575254,0.153166
766.00,-0.761984,-0.340061
767.00,0.781910,0.571973
768.00,-0.081712,0.095803
769.00,1.240030,-0.243323
770.00,-0.383983,-0.506378
771.00,-0.632338,-0.494290
772.00,-1.180685,0.360182
773.00,0.950555,0.926247
774.00,-0.120956,0.204204
775.00,-0.993249,-0.505738
776.00,-1.489835,0.279097
777.00,-1.070540,1.004279
778.00,0.278307,1.141429
779.00,-1.948026,0.252820
780.00,0.863265,0.630603
781.00,0.950396,0.621927
782.00,-1.015634,-0.831717
783.00,1.675462,-0.024248
784.00,0.425758,-0.090196
785.00,-0.158906,-0.944539
786.00,0.358071,-0.184925
787.00,2.101450,0.163508
788.00,-1.712208,-1.070164
789.00,-1.357491,-0.524324
790.00,1.298494,1.473681
791.00,-1.171415,0.184601
792.00,1.818447,-0.091199
793.00,0.503035,-0.170695
794.00,-1.002074,-1.100298
795.00,-0.908985,0.020073
796.00,-0.951062,0.806945
797.00,0.468204,0.883223
798.00,1.498521,0.376840
799.00,-2.857402,-1.073736
800.00,0.023852,0.310634
801.00,-0.151342,1.388170
802.00,0.576871,0.192717
803.00,-1.138059,-0.363398
804.00,0.626810,0.168727
805.00,-0.898972,0.243019
806.00,-1.205902,-0.002799
807.00,-0.768380,0.781245
808.00,-1.816534,0.780263
809.00,0.964189,1.121670
810.00,0.131665,0.462632
811.00,0.553576,-0.486445
812.00,0.478882,-0.361003
813.00,-0.481444,-0.442470
814.00,0.289173,-0.004821
815.00,2.585552,0.366642
816.00,-1.589477,-1.234729
817.00,-0.292551,-0.717176
818.00,-1.332150,0.777538
819.00,0.464429,0.830814
820.00,0.003167,0.423741
821.00,-0.614774,-0.286376
822.00,-0.252492,0.177160
823.00,-0.473904,0.395168
824.00,-1.665481,0.176907
825.00,-1.653144,0.712657
826.00,1.380942,1.566927
827.00,-1.132995,0.190455
828.00,-0.705793,-0.351946
829.00,-0.361619,0.714573
830.00,-0.055972,0.562096
831.00,1.925433,0.310640
832.00,0.877268,-0.686408
833.00,-0.132460,-1.322630
834.00,-0.386647,-0.426173
835.00,-0.523440,0.257634
836.00,-1.101351,0.350187
837.00,0.630973,0.714854
838.00,1.139964,0.386701
839.00,0.559713,-0.724438
840.00,0.620550,-0.820701
841.00,0.460070,-0.488736
842.00,0.128984,-0.401433
843.00,-0.160572,-0.267151
844.00,-0.389642,-0.018098
845.00,-1.037336,0.175211
846.00,0.127300,0.614298
847.00,0.264683,0.490216
848.00,-1.177768,-0.262619
849.00,0.352332,0.284792
850.00,1.382734,0.555996
851.00,-0.059710,-0.666030
852.00,-1.049440,-0.780170
853.00,0.383608,0.453913
854.00,-0.294021,0.434892
855.00,0.787124,-0.007459
856.00,0.219521,-0.192440
857.00,-0.211927,-0.468183
858.00,0.331185,-0.022571
859.00,-0.252970,-0.036051
860.00,-0.805903,-0.125649
861.00,-0.336672,0.376635
862.00,1.985082,0.685319
863.00,1.388541,-0.477113
864.00,-0.485120,-1.575132
865.00,0.123491,-0.533821
866.00,-1.031205,0.178082
867.00,0.010841,0.395097
868.00,-0.196693,0.432619
869.00,-0.265440,0.036131
870.00,-0.350677,0.145333
871.00,1.202148,0.368999
872.00,0.025928,-0.274527
873.00,-2.773769,-0.834945
874.00,0.383623,1.044052
875.00,0.589778,1.320709
876.00,1.482114,-0.264512
877.00,-0.032462,-0.975140
878.00,-0.363527,-0.733838
879.00,-0.166252,0.168286
880.00,0.041606,0.342650
881.00,-1.339204,0.006114
882.00,-0.244293,0.457940
883.00,0.851887,0.800447
884.00,0.028179,-0.218745
885.00,-1.286922,-0.592059
886.00,-0.068864,0.444732
887.00,1.432300,0.837356
888.00,0.925158,-0.411926
889.00,-0.056772,-1.128327
890.00,-0.253270,-0.455879
891.00,-0.460416,0.146888
892.00,-1.167965,0.242725
893.00,1.401449,0.798363
894.00,-0.802334,-0.020670
895.00,0.631560,-0.340798
896.00,-0.312837,0.077298
897.00,-0.235201,-0.129415
898.00,-0.270152,0.201274
899.00,0.429171,0.281762
900.00,0.480084,0.007481
901.00,-1.138905,-0.500225
902.00,-2.249054,-0.004901
903.00,-0.902119,1.367899
904.00,0.096530,1.480946
905.00,-1.677186,0.228073
906.00,-1.063666,0.364218
907.00,-1.382423,1.057482
908.00,0.209524,1.086106
909.00,1.435341,0.662527
910.00,-0.367470,-0.719131
911.00,0.827579,-0.542339
912.00,-0.156659,-0.164775
913.00,-1.268487,-0.380850
914.00,-1.167838,0.448968
915.00,0.524476,1.142100
916.00,0.098313,0.390363
917.00,-4.327212,-0.695419
918.00,0.890038,1.645514
919.00,-0.065857,1.809733
920.00,0.641156,-0.296628
921.00,2.306129,-0.240860
922.00,1.439819,-1.055844
923.00,0.732425,-1.607815
924.00,-0.373221,-1.030534
925.00,0.700689,-0.069516
926.00,0.465172,0.005419
927.00,-0.867957,-0.565598
928.00,0.387258,0.131751
929.00,-1.104555,0.193469
930.00,-0.755763,0.196159
931.00,1.608646,0.941200
932.00,0.045464,-0.218143
933.00,0.765155,-0.777800
934.00,1.512616,-0.247867
935.00,-1.047919,-0.960593
