t,u(t),y(t)
217.00,1.040894,-0.567847
218.00,-0.460358,0.655462
219.00,-1.112490,-0.392650
220.00,1.371738,-0.468454
221.00,-0.385877,0.854391
222.00,-0.596137,-0.419278
223.00,-0.666365,-0.190185
224.00,-0.088859,-0.230809
225.00,-0.848766,0.056222
226.00,-2.175807,-0.426176
227.00,-0.298736,-0.924921
228.00,0.988262,0.185535
229.00,-0.261008,0.485895
230.00,2.497734,-0.272867
231.00,-0.337986,1.252776
232.00,0.879452,-0.577622
233.00,1.134284,0.532115
234.00,-1.055874,0.392703
235.00,-1.940120,-0.659570
236.00,-2.361347,-0.726281
237.00,0.506313,-0.854772
238.00,0.729354,0.567811
239.00,-0.790807,0.233795
240.00,-1.328789,-0.481355
241.00,1.737229,-0.509466
242.00,0.391572,1.018400
243.00,-0.765171,-0.099658
244.00,-0.175180,-0.421060
245.00,-1.458333,0.025772
246.00,-0.416175,-0.655609
247.00,-0.454861,0.000917
248.00,1.902347,-0.175991
249.00,-1.602819,0.976076
250.00,-0.647793,-1.046576
251.00,2.090464,-0.059159
252.00,0.412857,1.085858
253.00,-0.706205,-0.154498
254.00,-0.006354,-0.359498
255.00,-0.544805,0.071623
256.00,-0.528231,-0.272287
257.00,-2.045578,-0.186372
258.00,-0.345439,-0.915221
259.00,-0.058902,0.145517
260.00,-1.221122,-0.012369
261.00,-0.694527,-0.569069
262.00,1.888291,-0.126647
263.00,0.521254,0.976123
264.00,-1.116382,-0.047228
265.00,-0.120453,-0.587436
266.00,-1.706503,0.122777
267.00,-1.724581,-0.802637
268.00,0.191875,-0.543091
269.00,0.561613,0.311326
270.00,0.852066,0.215417
271.00,0.512956,0.302579
272.00,-0.574097,0.131885
273.00,-0.438267,-0.333043
274.00,0.360911,-0.105256
275.00,0.048186,0.235243
276.00,-0.508230,-0.065345
277.00,-0.152012,-0.230677
278.00,-0.664925,0.005040
279.00,0.211504,-0.305699
280.00,-0.615564,0.207072
281.00,-0.382477,-0.341624
282.00,0.759532,-0.118109
283.00,-1.633039,0.420679
284.00,-0.979696,-0.915376
285.00,1.129715,-0.188695
286.00,0.454904,0.667114
287.00,-1.171067,-0.000558
288.00,0.795397,-0.620812
289.00,-0.499632,0.576925
290.00,0.066969,-0.390799
291.00,1.402010,0.142752
292.00,0.142376,0.643607
293.00,0.656583,-0.150868
294.00,0.028775,0.339812
295.00,-0.861695,-0.080531
296.00,-0.279223,-0.393423
297.00,-0.045733,0.013370
298.00,0.710499,0.000672
299.00,-0.660334,0.354314
300.00,-0.750705,-0.429660
301.00,1.199465,-0.239301
302.00,-0.971596,0.677334
303.00,1.789999,-0.677497
304.00,1.829651,1.047622
305.00,0.081268,0.581244
306.00,0.656397,-0.202720
307.00,-0.703460,0.326115
308.00,0.858489,-0.452458
309.00,-2.429158,0.508111
310.00,1.843995,-1.332096
311.00,1.164471,1.279026
312.00,0.450154,0.206332
313.00,0.512597,0.086144
314.00,-1.097327,0.205353
315.00,0.729486,-0.573996
316.00,-0.208415,0.539479
317.00,0.762151,-0.229598
318.00,-0.957121,0.405392
319.00,0.781036,-0.584508
320.00,0.664717,0.555916
321.00,-0.075567,0.180602
322.00,0.768162,-0.119383
323.00,-0.281931,0.406391
324.00,-0.928216,-0.257735
325.00,-2.136609,-0.380927
326.00,-0.252593,-0.894406
327.00,0.863691,0.206867
328.00,0.941619,0.438706
329.00,-0.676910,0.292398
330.00,0.645435,-0.469530
331.00,0.556952,0.395910
332.00,-0.369532,0.142767
333.00,-1.277126,-0.207992
334.00,0.678926,-0.562119
335.00,-0.855773,0.535954
336.00,0.103363,-0.524078
337.00,0.440039,0.198074
338.00,0.861483,0.181482
339.00,-1.663710,0.378065
340.00,1.293873,-0.937294
341.00,0.819208,0.927620
342.00,-1.816917,0.159668
343.00,1.845869,-0.956301
344.00,-0.206765,1.169617
345.00,0.757321,-0.422589
346.00,-0.753268,0.461847
347.00,0.202543,-0.496862
348.00,1.745725,0.230213
349.00,0.830822,0.805416
350.00,-0.305650,0.107626
351.00,-0.540730,-0.242326
352.00,0.409900,-0.186673
353.00,0.021325,0.241392
354.00,-1.874293,-0.052399
355.00,0.741233,-0.891099
356.00,-1.660085,0.641638
357.00,1.045488,-0.955618
358.00,-0.067655,0.792407
359.00,0.337410,-0.227739
360.00,0.611304,0.211567
361.00,1.682854,0.244690
362.00,0.155925,0.693001
363.00,2.363605,-0.180592
364.00,-0.241560,1.118788
365.00,-0.650565,-0.466928
366.00,-0.180680,-0.245134
367.00,-0.212626,0.006044
368.00,1.853165,-0.114104
369.00,0.364984,0.913876
370.00,-0.223230,-0.100490
371.00,0.360748,-0.130221
372.00,-2.104255,0.199455
373.00,-0.805134,-1.091157
374.00,0.370115,-0.054847
375.00,-1.277778,0.264179
376.00,-0.804269,-0.680963
377.00,-1.022558,-0.165865
378.00,0.825471,-0.380201
379.00,1.282832,0.548226
